filename,width,height,class,xmin,ymin,xmax,ymax
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,245,168,299,186
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,142,213,287,253
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,1,127,51,138
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,116,122,145,130
img-384_jpg.rf.52f9bf925832084c3778e4d0de4dfb56.jpg,402,300,pothole,146,101,360,259
img-384_jpg.rf.52f9bf925832084c3778e4d0de4dfb56.jpg,402,300,pothole,34,54,151,118
img-385_jpg.rf.3e1cef7e8251f4c7a1abbafd5ec599bc.jpg,457,300,pothole,33,73,441,278
img-386_jpg.rf.507aab7f7a725bbf8b21d6f55890b1cc.jpg,494,300,pothole,118,66,485,276
img-387_jpg.rf.fb14c6f21a50ad4a36957792a4c96792.jpg,401,300,pothole,129,137,324,209
img-387_jpg.rf.fb14c6f21a50ad4a36957792a4c96792.jpg,401,300,pothole,339,183,401,208
img-388_jpg.rf.7ceda8808d1df8e7568c123af5bca8bf.jpg,400,300,pothole,148,137,225,213
img-388_jpg.rf.7ceda8808d1df8e7568c123af5bca8bf.jpg,400,300,pothole,178,92,201,104
img-389_jpg.rf.14f171b109308eeab6e83e7795c11016.jpg,480,300,pothole,174,96,265,123
img-389_jpg.rf.14f171b109308eeab6e83e7795c11016.jpg,480,300,pothole,325,100,438,115
img-389_jpg.rf.14f171b109308eeab6e83e7795c11016.jpg,480,300,pothole,254,70,319,78
img-389_jpg.rf.14f171b109308eeab6e83e7795c11016.jpg,480,300,pothole,200,133,241,150
img-389_jpg.rf.14f171b109308eeab6e83e7795c11016.jpg,480,300,pothole,2,160,243,300
img-391_jpg.rf.27e945dce7258e1d272a2a273b02ef08.jpg,400,300,pothole,296,214,338,244
img-391_jpg.rf.27e945dce7258e1d272a2a273b02ef08.jpg,400,300,pothole,134,84,290,183
img-391_jpg.rf.27e945dce7258e1d272a2a273b02ef08.jpg,400,300,pothole,76,65,153,101
img-391_jpg.rf.27e945dce7258e1d272a2a273b02ef08.jpg,400,300,pothole,17,50,55,73
img-391_jpg.rf.27e945dce7258e1d272a2a273b02ef08.jpg,400,300,pothole,1,28,22,43
img-392_jpg.rf.a74441b6f7c2332e3e553548670a315b.jpg,449,300,pothole,215,191,301,210
img-392_jpg.rf.a74441b6f7c2332e3e553548670a315b.jpg,449,300,pothole,205,286,395,300
img-393_jpg.rf.9b0541a344853293e9ea03214f6619ce.jpg,450,300,pothole,157,99,296,142
img-393_jpg.rf.9b0541a344853293e9ea03214f6619ce.jpg,450,300,pothole,153,198,281,257
img-395_jpg.rf.84ca6b6e04caa7480cfa0287417576b1.jpg,451,300,pothole,218,146,248,157
img-395_jpg.rf.84ca6b6e04caa7480cfa0287417576b1.jpg,451,300,pothole,29,210,114,253
img-395_jpg.rf.84ca6b6e04caa7480cfa0287417576b1.jpg,451,300,pothole,162,221,267,263
img-396_jpg.rf.af26b72d42bbf054aee8f62025ea2bf8.jpg,533,300,pothole,1,39,533,246
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,342,137,369,153
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,222,96,334,118
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,3,146,109,233
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,1,237,46,300
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,168,214,334,294
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,322,197,357,219
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,206,150,264,174
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,160,182,187,194
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,138,119,165,132
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,290,125,340,145
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,312,153,333,163
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,362,176,387,193
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,344,225,371,243
img-399_jpg.rf.b905fce357b9f6bb39873b5f7559f4a0.jpg,447,300,pothole,134,90,210,103
img-3_jpg.rf.64d155e488ceaac83020a728ca1f70d1.jpg,720,720,pothole,273,264,497,468
img-400_jpg.rf.17fb956f0b6a7a41d821e45a832c6a71.jpg,533,300,pothole,164,90,452,294
img-401_jpg.rf.e3fe79f6f1c41b1dd0ce8ea904b39401.jpg,533,300,pothole,155,189,466,239
img-402_jpg.rf.30440e31580690259343a9059a09695e.jpg,449,300,pothole,201,14,317,147
img-403_jpg.rf.8357bd90d082e6c78a660f605c08ad2e.jpg,527,300,pothole,139,160,491,269
img-404_jpg.rf.be12da25b2c38b58291a3a7fe817ef57.jpg,467,300,pothole,165,90,389,266
img-404_jpg.rf.be12da25b2c38b58291a3a7fe817ef57.jpg,467,300,pothole,90,150,136,174
img-404_jpg.rf.be12da25b2c38b58291a3a7fe817ef57.jpg,467,300,pothole,57,89,103,118
img-405_jpg.rf.d5138c07ca2b4fc213fc12a978cbf6f8.jpg,400,300,pothole,78,201,191,299
img-405_jpg.rf.d5138c07ca2b4fc213fc12a978cbf6f8.jpg,400,300,pothole,1,104,131,170
img-405_jpg.rf.d5138c07ca2b4fc213fc12a978cbf6f8.jpg,400,300,pothole,132,124,173,151
img-405_jpg.rf.d5138c07ca2b4fc213fc12a978cbf6f8.jpg,400,300,pothole,195,156,313,227
img-405_jpg.rf.d5138c07ca2b4fc213fc12a978cbf6f8.jpg,400,300,pothole,203,111,311,150
img-405_jpg.rf.d5138c07ca2b4fc213fc12a978cbf6f8.jpg,400,300,pothole,244,84,302,105
img-405_jpg.rf.d5138c07ca2b4fc213fc12a978cbf6f8.jpg,400,300,pothole,159,80,210,96
img-405_jpg.rf.d5138c07ca2b4fc213fc12a978cbf6f8.jpg,400,300,pothole,368,163,400,195
img-406_jpg.rf.39cc95c25d12800f852e45989ec1803e.jpg,454,300,pothole,74,42,454,282
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,66,184,128,196
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,38,218,104,242
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,151,233,269,287
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,298,180,343,192
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,308,208,379,231
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,365,244,400,284
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,162,142,235,156
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,110,126,135,137
img-407_jpg.rf.b30b42dfc9436ec4303a76932d9387cb.jpg,400,300,pothole,159,105,192,113
img-408_jpg.rf.633d54163fde7adb41cbac7bc690b34f.jpg,450,300,pothole,214,177,289,197
img-408_jpg.rf.633d54163fde7adb41cbac7bc690b34f.jpg,450,300,pothole,271,157,298,166
img-408_jpg.rf.633d54163fde7adb41cbac7bc690b34f.jpg,450,300,pothole,116,219,258,298
img-409_jpg.rf.5cdc33b00522ed3ddf0e43a2f1720c83.jpg,455,300,pothole,12,186,107,239
img-409_jpg.rf.5cdc33b00522ed3ddf0e43a2f1720c83.jpg,455,300,pothole,170,64,413,145
img-409_jpg.rf.5cdc33b00522ed3ddf0e43a2f1720c83.jpg,455,300,pothole,274,189,342,258
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,201,216,299,271
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,209,137,289,165
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,252,112,316,131
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,266,94,311,106
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,212,104,268,121
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,154,122,198,135
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,157,111,193,122
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,196,97,219,104
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,244,87,277,95
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,228,80,263,88
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,26,214,70,241
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,257,69,281,76
img-411_jpg.rf.2ab24c809788d2adfb2a3425aee22112.jpg,442,300,pothole,139,100,174,110
img-412_jpg.rf.c3344901cc1646179c93d2e8cd1b4444.jpg,450,300,pothole,143,160,331,273
img-412_jpg.rf.c3344901cc1646179c93d2e8cd1b4444.jpg,450,300,pothole,1,130,51,154
img-413_jpg.rf.a81aa42a7782099f9921156e3161a2a9.jpg,533,300,pothole,78,156,163,174
img-413_jpg.rf.a81aa42a7782099f9921156e3161a2a9.jpg,533,300,pothole,236,123,322,137
img-413_jpg.rf.a81aa42a7782099f9921156e3161a2a9.jpg,533,300,pothole,277,147,401,177
img-414_jpg.rf.7dc1ae061e468ac362211f99e8f9c274.jpg,439,300,pothole,21,108,327,258
img-416_jpg.rf.dbafb3032c842862507a7c18c2df2b7d.jpg,461,300,pothole,42,64,146,96
img-416_jpg.rf.dbafb3032c842862507a7c18c2df2b7d.jpg,461,300,pothole,144,110,371,211
img-417_jpg.rf.2da468a97eb637dd8570d27094aa457b.jpg,480,300,pothole,85,95,421,251
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,33,145,88,159
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,1,164,43,187
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,1,227,90,257
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,150,158,238,193
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,276,117,338,139
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,257,95,291,103
img-418_jpg.rf.9c8b8c7bb6b6b0bd055e00e59bdd8914.jpg,450,300,pothole,1,85,39,101
img-419_jpg.rf.afba61803c37a1b0e4e3232dafb7be72.jpg,451,300,pothole,1,161,154,300
img-419_jpg.rf.afba61803c37a1b0e4e3232dafb7be72.jpg,451,300,pothole,208,14,344,201
img-420_jpg.rf.3e311b9bdc9b3932e270f5402d4e4529.jpg,450,300,pothole,68,106,352,215
img-421_jpg.rf.9d0d1ef08ccf6432a5f506fb2ee6290c.jpg,533,300,pothole,118,201,244,237
img-421_jpg.rf.9d0d1ef08ccf6432a5f506fb2ee6290c.jpg,533,300,pothole,268,202,342,245
img-421_jpg.rf.9d0d1ef08ccf6432a5f506fb2ee6290c.jpg,533,300,pothole,382,216,440,253
img-421_jpg.rf.9d0d1ef08ccf6432a5f506fb2ee6290c.jpg,533,300,pothole,318,83,335,94
img-422_jpg.rf.8fa888de91dfb1a6c6980d3e8bf0252e.jpg,450,300,pothole,46,158,446,288
img-423_jpg.rf.582474f0d68735adbfd7a496b4fbf159.jpg,443,300,pothole,118,152,291,232
img-424_jpg.rf.5178a699e9c56cf7ba61ede4751b6696.jpg,533,300,pothole,49,93,468,245
img-425_jpg.rf.ff4c598bfc259fbbb8f8d0e3a6eff1fb.jpg,400,300,pothole,89,201,223,250
img-425_jpg.rf.ff4c598bfc259fbbb8f8d0e3a6eff1fb.jpg,400,300,pothole,230,165,386,195
img-426_jpg.rf.18bab6ba48f960ed751cb35d1f628523.jpg,600,300,pothole,1,52,438,272
img-427_jpg.rf.2031f93af77c47391e2b6963f7536621.jpg,300,300,pothole,43,75,241,181
img-428_jpg.rf.087cca8e9d34735c3cd1289956c36b71.jpg,300,356,pothole,87,291,197,341
img-428_jpg.rf.087cca8e9d34735c3cd1289956c36b71.jpg,300,356,pothole,61,212,118,234
img-428_jpg.rf.087cca8e9d34735c3cd1289956c36b71.jpg,300,356,pothole,157,191,210,212
img-428_jpg.rf.087cca8e9d34735c3cd1289956c36b71.jpg,300,356,pothole,159,159,191,171
img-428_jpg.rf.087cca8e9d34735c3cd1289956c36b71.jpg,300,356,pothole,123,158,156,167
img-428_jpg.rf.087cca8e9d34735c3cd1289956c36b71.jpg,300,356,pothole,143,133,181,141
img-429_jpg.rf.388ca2fa7461b636f9a349bee8fcafbc.jpg,533,300,pothole,52,68,486,189
img-429_jpg.rf.388ca2fa7461b636f9a349bee8fcafbc.jpg,533,300,pothole,41,220,211,288
img-431_jpg.rf.0a68887499a4ed36c65f33a890a83afd.jpg,533,300,pothole,92,176,177,206
img-431_jpg.rf.0a68887499a4ed36c65f33a890a83afd.jpg,533,300,pothole,119,197,435,255
img-431_jpg.rf.0a68887499a4ed36c65f33a890a83afd.jpg,533,300,pothole,273,256,533,300
img-431_jpg.rf.0a68887499a4ed36c65f33a890a83afd.jpg,533,300,pothole,110,281,204,299
img-432_jpg.rf.27188558d4a1d7b5c2075d64faf49977.jpg,482,300,pothole,99,54,362,209
img-433_jpg.rf.3e3f8c9689f1e9f3068c86c1c0295c8f.jpg,400,300,pothole,138,85,276,199
img-433_jpg.rf.3e3f8c9689f1e9f3068c86c1c0295c8f.jpg,400,300,pothole,58,7,171,91
img-435_jpg.rf.d9ff2d1d19d49c2a96663dcaa4a83330.jpg,601,300,pothole,335,227,516,282
img-436_jpg.rf.319891088041e59c31bb3d55aad586e3.jpg,534,300,pothole,484,184,527,198
img-436_jpg.rf.319891088041e59c31bb3d55aad586e3.jpg,534,300,pothole,376,168,462,197
img-436_jpg.rf.319891088041e59c31bb3d55aad586e3.jpg,534,300,pothole,300,156,346,182
img-436_jpg.rf.319891088041e59c31bb3d55aad586e3.jpg,534,300,pothole,239,147,302,182
img-436_jpg.rf.319891088041e59c31bb3d55aad586e3.jpg,534,300,pothole,252,128,276,141
img-436_jpg.rf.319891088041e59c31bb3d55aad586e3.jpg,534,300,pothole,163,135,213,148
img-436_jpg.rf.319891088041e59c31bb3d55aad586e3.jpg,534,300,pothole,109,188,309,234
img-437_jpg.rf.d2615be876ea3a1d9fa99d3039c97756.jpg,533,300,pothole,1,108,533,257
img-438_jpg.rf.612382cb04813e29ee45d028fcbc6bd9.jpg,400,300,pothole,257,54,378,126
img-439_jpg.rf.e2750e5ed7bfd8910e9addda51e0c6dd.jpg,684,300,pothole,89,73,555,237
img-439_jpg.rf.e2750e5ed7bfd8910e9addda51e0c6dd.jpg,684,300,pothole,331,56,408,88
img-439_jpg.rf.e2750e5ed7bfd8910e9addda51e0c6dd.jpg,684,300,pothole,386,18,517,44
img-441_jpg.rf.f99cdb8fbd1cff1a5778200efd2e7b07.jpg,533,300,pothole,166,114,341,169
img-441_jpg.rf.f99cdb8fbd1cff1a5778200efd2e7b07.jpg,533,300,pothole,418,160,484,184
img-441_jpg.rf.f99cdb8fbd1cff1a5778200efd2e7b07.jpg,533,300,pothole,134,104,166,115
img-442_jpg.rf.d31f41baf9027c5d39e36f2a3403bc93.jpg,450,300,pothole,163,129,272,197
img-443_jpg.rf.7922db00bc35543191b2b6f3a5e307b1.jpg,533,300,pothole,36,187,143,217
img-443_jpg.rf.7922db00bc35543191b2b6f3a5e307b1.jpg,533,300,pothole,120,171,154,178
img-443_jpg.rf.7922db00bc35543191b2b6f3a5e307b1.jpg,533,300,pothole,164,165,233,175
img-443_jpg.rf.7922db00bc35543191b2b6f3a5e307b1.jpg,533,300,pothole,378,181,533,220
img-443_jpg.rf.7922db00bc35543191b2b6f3a5e307b1.jpg,533,300,pothole,44,227,210,294
img-444_jpg.rf.d2c0751cc106650d2aac5fa76a15d521.jpg,458,300,pothole,158,151,232,193
img-444_jpg.rf.d2c0751cc106650d2aac5fa76a15d521.jpg,458,300,pothole,195,117,237,136
img-444_jpg.rf.d2c0751cc106650d2aac5fa76a15d521.jpg,458,300,pothole,327,135,401,163
img-444_jpg.rf.d2c0751cc106650d2aac5fa76a15d521.jpg,458,300,pothole,411,155,454,167
img-444_jpg.rf.d2c0751cc106650d2aac5fa76a15d521.jpg,458,300,pothole,308,158,362,186
img-444_jpg.rf.d2c0751cc106650d2aac5fa76a15d521.jpg,458,300,pothole,244,219,380,300
img-444_jpg.rf.d2c0751cc106650d2aac5fa76a15d521.jpg,458,300,pothole,131,86,152,95
img-444_jpg.rf.d2c0751cc106650d2aac5fa76a15d521.jpg,458,300,pothole,113,79,127,84
img-445_jpg.rf.3ce61abb7f716b154c85baf505ebf533.jpg,401,300,pothole,73,108,352,229
img-445_jpg.rf.3ce61abb7f716b154c85baf505ebf533.jpg,401,300,pothole,131,26,193,40
img-446_jpg.rf.0f94b72ee4208b8b4b64ecb5bb046bda.jpg,396,300,pothole,188,106,223,116
img-446_jpg.rf.0f94b72ee4208b8b4b64ecb5bb046bda.jpg,396,300,pothole,182,95,206,105
img-446_jpg.rf.0f94b72ee4208b8b4b64ecb5bb046bda.jpg,396,300,pothole,161,89,182,95
img-446_jpg.rf.0f94b72ee4208b8b4b64ecb5bb046bda.jpg,396,300,pothole,171,134,205,142
img-446_jpg.rf.0f94b72ee4208b8b4b64ecb5bb046bda.jpg,396,300,pothole,178,144,244,163
img-446_jpg.rf.0f94b72ee4208b8b4b64ecb5bb046bda.jpg,396,300,pothole,188,174,315,218
img-446_jpg.rf.0f94b72ee4208b8b4b64ecb5bb046bda.jpg,396,300,pothole,168,242,214,266
img-446_jpg.rf.0f94b72ee4208b8b4b64ecb5bb046bda.jpg,396,300,pothole,240,261,305,300
img-447_jpg.rf.12ad904248518608161ea94123c2d60a.jpg,534,300,pothole,42,116,300,266
img-448_jpg.rf.3cd8bfd600d889108a52dedda6f617cc.jpg,435,300,pothole,14,154,341,285
img-448_jpg.rf.3cd8bfd600d889108a52dedda6f617cc.jpg,435,300,pothole,283,220,435,300
img-448_jpg.rf.3cd8bfd600d889108a52dedda6f617cc.jpg,435,300,pothole,383,138,416,156
img-450_jpg.rf.2a5241c5070556dedad85c9642d81858.jpg,400,300,pothole,91,82,314,168
img-451_jpg.rf.2a8100252c943091f22453f4d7793a28.jpg,470,300,pothole,329,210,372,238
img-451_jpg.rf.2a8100252c943091f22453f4d7793a28.jpg,470,300,pothole,215,166,322,237
img-451_jpg.rf.2a8100252c943091f22453f4d7793a28.jpg,470,300,pothole,159,180,214,209
img-453_jpg.rf.17e48aa652a50a8bc9d06d3ded580033.jpg,450,300,pothole,110,178,300,297
img-454_jpg.rf.1bcae01cf1ebbca69046e65d35c69408.jpg,381,300,pothole,166,125,199,133
img-454_jpg.rf.1bcae01cf1ebbca69046e65d35c69408.jpg,381,300,pothole,144,183,283,216
img-454_jpg.rf.1bcae01cf1ebbca69046e65d35c69408.jpg,381,300,pothole,18,224,189,300
img-454_jpg.rf.1bcae01cf1ebbca69046e65d35c69408.jpg,381,300,pothole,195,128,258,143
img-455_jpg.rf.a114dbe5360a6a272c43a2b4c7cb4bb1.jpg,455,300,pothole,266,109,323,138
img-456_jpg.rf.2907a3b901643efa6b8abd6d9d201b86.jpg,533,300,pothole,107,144,403,205
img-457_jpg.rf.ec4d7fc537d7170691c3c677bddc1ff4.jpg,400,300,pothole,165,124,193,135
img-457_jpg.rf.ec4d7fc537d7170691c3c677bddc1ff4.jpg,400,300,pothole,66,105,90,113
img-457_jpg.rf.ec4d7fc537d7170691c3c677bddc1ff4.jpg,400,300,pothole,213,162,367,207
img-458_jpg.rf.72cb15a746ee92f6714f4ceed305738a.jpg,481,300,pothole,70,93,340,141
img-459_jpg.rf.d767fa292e69f79fbb81604f24209de2.jpg,533,300,pothole,16,128,170,154
img-459_jpg.rf.d767fa292e69f79fbb81604f24209de2.jpg,533,300,pothole,255,167,511,236
img-460_jpg.rf.7287edcc89d46ec826fd4a8d2301c3b1.jpg,451,300,pothole,154,90,385,130
img-460_jpg.rf.7287edcc89d46ec826fd4a8d2301c3b1.jpg,451,300,pothole,1,194,216,264
img-462_jpg.rf.dc1cdd58947aa0f7d172ad76e4834de7.jpg,425,300,pothole,187,203,315,272
img-464_jpg.rf.c69c0cd9a27ebec152f2ca43dd39ddd2.jpg,690,300,pothole,217,109,509,295
img-465_jpg.rf.a4bc474c1391ceb5134993ddccf81723.jpg,510,300,pothole,168,92,482,201
img-465_jpg.rf.a4bc474c1391ceb5134993ddccf81723.jpg,510,300,pothole,159,202,313,247
img-465_jpg.rf.a4bc474c1391ceb5134993ddccf81723.jpg,510,300,pothole,29,260,148,299
img-466_jpg.rf.7048299d4afb9d58f9bdbb2ebc74ae85.jpg,382,300,pothole,196,207,317,260
img-467_jpg.rf.8e414b6ccee984d7bc43ec0a140616bb.jpg,716,300,pothole,120,160,596,225
img-468_jpg.rf.2b4c6e14c8c1bb5f760bb238892e3929.jpg,401,300,pothole,162,120,300,152
img-469_jpg.rf.a0f424db1106cf40f7cbbf56698ab5ba.jpg,450,300,pothole,195,193,332,300
img-469_jpg.rf.a0f424db1106cf40f7cbbf56698ab5ba.jpg,450,300,pothole,268,150,358,184
img-469_jpg.rf.a0f424db1106cf40f7cbbf56698ab5ba.jpg,450,300,pothole,377,144,414,166
img-470_jpg.rf.c1aa523b26fb96e39f98ab0eaef42516.jpg,459,300,pothole,52,77,180,141
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,125,200,214,232
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,237,237,289,273
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,208,183,254,202
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,200,164,237,179
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,154,176,192,191
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,151,148,185,158
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,215,139,280,151
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,271,150,310,162
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,194,127,229,135
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,1,185,63,211
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,33,169,73,182
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,50,155,95,170
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,85,138,112,145
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,111,128,139,135
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,86,115,129,124
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,139,102,180,110
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,130,110,156,116
img-471_jpg.rf.fbadb2fbf6289251aa19248169f4b835.jpg,400,300,pothole,194,114,217,120
img-473_jpg.rf.a2116db1425fc5a7c35a863735f3be83.jpg,400,300,pothole,65,90,353,191
img-474_jpg.rf.087e72d05f12bbc01d250db1e2e8343b.jpg,401,300,pothole,102,189,223,243
img-474_jpg.rf.087e72d05f12bbc01d250db1e2e8343b.jpg,401,300,pothole,222,168,293,201
img-474_jpg.rf.087e72d05f12bbc01d250db1e2e8343b.jpg,401,300,pothole,266,139,332,170
img-475_jpg.rf.826d8251183c671da741c6bbdbc63b7f.jpg,460,300,pothole,17,34,415,253
img-476_jpg.rf.b7bf5047096c34127a33e35decef5680.jpg,450,300,pothole,64,155,131,185
img-476_jpg.rf.b7bf5047096c34127a33e35decef5680.jpg,450,300,pothole,287,135,321,150
img-476_jpg.rf.b7bf5047096c34127a33e35decef5680.jpg,450,300,pothole,297,176,338,205
img-476_jpg.rf.b7bf5047096c34127a33e35decef5680.jpg,450,300,pothole,259,232,325,274
img-478_jpg.rf.688b1641adf5ef0b085c25eb561c127f.jpg,427,300,pothole,111,156,328,279
img-478_jpg.rf.688b1641adf5ef0b085c25eb561c127f.jpg,427,300,pothole,333,151,398,169
img-479_jpg.rf.68af46ff65675c6673f7ab2b3ffffef5.jpg,720,280,pothole,192,79,504,203
img-480_jpg.rf.5878d6196e07fb3c99a93ed5dfe3f272.jpg,450,300,pothole,149,131,306,231
img-480_jpg.rf.5878d6196e07fb3c99a93ed5dfe3f272.jpg,450,300,pothole,234,237,316,300
img-480_jpg.rf.5878d6196e07fb3c99a93ed5dfe3f272.jpg,450,300,pothole,156,113,214,129
img-481_jpg.rf.a4d4dc14cb2e64612726574f736960bb.jpg,533,300,pothole,22,187,384,262
img-482_jpg.rf.6d284950634fb53dcaffdf5bc57777b2.jpg,571,300,pothole,232,76,293,89
img-482_jpg.rf.6d284950634fb53dcaffdf5bc57777b2.jpg,571,300,pothole,107,112,280,127
img-482_jpg.rf.6d284950634fb53dcaffdf5bc57777b2.jpg,571,300,pothole,146,142,397,188
img-482_jpg.rf.6d284950634fb53dcaffdf5bc57777b2.jpg,571,300,pothole,99,193,507,286
img-483_jpg.rf.f6a3c845bd1d570af65d49dca73bc342.jpg,400,300,pothole,74,39,307,272
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,78,100,150,110
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,202,91,233,102
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,178,116,321,168
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,298,113,378,141
img-484_jpg.rf.a2c2b3415a901a7dd8b0e620a6d0978d.jpg,450,300,pothole,13,180,370,298
img-485_jpg.rf.7b6a34e38d89caf1f8d97f24298e67b2.jpg,534,300,pothole,145,173,532,300
img-487_jpg.rf.86a0a33407773411060aea00d0e25298.jpg,533,300,pothole,248,147,422,188
img-487_jpg.rf.86a0a33407773411060aea00d0e25298.jpg,533,300,pothole,82,164,465,300
img-488_jpg.rf.bc6f57054dc22bbd98ba111e8b50f154.jpg,400,300,pothole,191,163,219,186
img-488_jpg.rf.bc6f57054dc22bbd98ba111e8b50f154.jpg,400,300,pothole,184,196,391,250
img-489_jpg.rf.f4699ee74f2e8fb7170294124cc4fbb6.jpg,300,300,pothole,1,81,179,226
img-489_jpg.rf.f4699ee74f2e8fb7170294124cc4fbb6.jpg,300,300,pothole,1,246,66,282
img-490_jpg.rf.32377cf7b8ee68f6b7faf955aa30ab7b.jpg,533,300,pothole,243,123,366,159
